video_id,ai_run,item_id,score,imputed,imputation_reason
V020,R5,U14,5,0,
V020,R5,U15,5,0,
V020,R5,U16,5,0,
V020,R5,U17,5,0,
V020,R5,U18,5,0,
V020,R5,U19,5,0,
V020,R5,U20,5,0,
V021,R1,U1,4,0,
V021,R1,U2,4,0,
V021,R1,U3,4,0,
V021,R1,U4,4,0,
V021,R1,U5,3,0,
V021,R1,U6,5,0,
V021,R1,U7,5,0,
V021,R1,U8,5,0,
V021,R1,U9,5,0,
V021,R1,U10,5,0,
V021,R1,U11,4,0,
V021,R1,U12,4,0,
V021,R1,U13,5,0,
V021,R1,U14,4,0,
V021,R1,U15,5,0,
V021,R1,U16,5,0,
V021,R1,U17,5,0,
V021,R1,U18,5,0,
V021,R1,U19,5,0,
V021,R1,U20,5,0,
V021,R2,U1,4,0,
V021,R2,U2,4,0,
V021,R2,U3,4,0,
V021,R2,U4,5,0,
V021,R2,U5,3,0,
V021,R2,U6,4,0,
V021,R2,U7,4,0,
V021,R2,U8,4,0,
V021,R2,U9,4,0,
V021,R2,U10,4,0,
V021,R2,U11,4,0,
V021,R2,U12,4,0,
V021,R2,U13,5,0,
V021,R2,U14,4,0,
V021,R2,U15,4,0,
V021,R2,U16,5,0,
V021,R2,U17,5,0,
V021,R2,U18,5,0,
V021,R2,U19,4,0,
V021,R2,U20,4,0,
V021,R3,U1,4,0,
V021,R3,U2,4,0,
V021,R3,U3,4,0,
V021,R3,U4,5,0,
V021,R3,U5,3,0,
V021,R3,U6,4,0,
V021,R3,U7,5,0,
V021,R3,U8,4,0,
V021,R3,U9,4,0,
V021,R3,U10,4,0,
V021,R3,U11,4,0,
V021,R3,U12,3,0,
V021,R3,U13,5,0,
V021,R3,U14,4,0,
V021,R3,U15,5,0,
V021,R3,U16,5,0,
V021,R3,U17,5,0,
V021,R3,U18,5,0,
V021,R3,U19,4,0,
V021,R3,U20,4,0,
V021,R4,U1,4,0,
V021,R4,U2,4,0,
V021,R4,U3,4,0,
V021,R4,U4,5,0,
V021,R4,U5,3,0,
V021,R4,U6,4,0,
V021,R4,U7,4,0,
V021,R4,U8,4,0,
V021,R4,U9,4,0,
V021,R4,U10,4,0,
V021,R4,U11,4,0,
V021,R4,U12,4,0,
V021,R4,U13,5,0,
V021,R4,U14,4,0,
V021,R4,U15,5,0,
V021,R4,U16,5,0,
V021,R4,U17,5,0,
V021,R4,U18,5,0,
V021,R4,U19,5,0,
V021,R4,U20,4,0,
V021,R5,U1,4,0,
V021,R5,U2,4,0,
V021,R5,U3,4,0,
V021,R5,U4,5,0,
V021,R5,U5,3,0,
V021,R5,U6,4,0,
V021,R5,U7,5,0,
V021,R5,U8,4,0,
V021,R5,U9,4,0,
V021,R5,U10,4,0,
V021,R5,U11,4,0,
V021,R5,U12,4,0,
V021,R5,U13,5,0,
V021,R5,U14,4,0,
V021,R5,U15,4,0,
V021,R5,U16,5,0,
V021,R5,U17,5,0,
V021,R5,U18,5,0,
V021,R5,U19,5,0,
V021,R5,U20,4,0,
V022,R1,U1,4,0,
V022,R1,U2,4,0,
V022,R1,U3,5,0,
V022,R1,U4,5,0,
V022,R1,U5,4,0,
V022,R1,U6,4,0,
V022,R1,U7,5,0,
V022,R1,U8,4,0,
V022,R1,U9,4,0,
V022,R1,U10,4,0,
V022,R1,U11,5,0,
V022,R1,U12,5,0,
V022,R1,U13,5,0,
V022,R1,U14,4,0,
V022,R1,U15,5,0,
V022,R1,U16,5,0,
V022,R1,U17,5,0,
V022,R1,U18,5,0,
V022,R1,U19,4,0,
V022,R1,U20,4,0,
V022,R2,U1,4,0,
V022,R2,U2,4,0,
V022,R2,U3,3,0,
V022,R2,U4,4,0,
V022,R2,U5,3,0,
V022,R2,U6,4,0,
V022,R2,U7,4,0,
V022,R2,U8,3,0,
V022,R2,U9,4,0,
V022,R2,U10,4,0,
V022,R2,U11,4,0,
V022,R2,U12,4,0,
V022,R2,U13,4,0,
V022,R2,U14,4,0,
V022,R2,U15,4,0,
V022,R2,U16,5,0,
V022,R2,U17,5,0,
V022,R2,U18,5,0,
V022,R2,U19,4,0,
V022,R2,U20,4,0,
V022,R3,U1,4,0,
V022,R3,U2,4,0,
V022,R3,U3,4,0,
V022,R3,U4,4,0,
V022,R3,U5,3,0,
V022,R3,U6,4,0,
V022,R3,U7,4,0,
V022,R3,U8,3,0,
V022,R3,U9,4,0,
V022,R3,U10,4,0,
V022,R3,U11,4,0,
V022,R3,U12,4,0,
V022,R3,U13,5,0,
V022,R3,U14,4,0,
V022,R3,U15,4,0,
V022,R3,U16,4,0,
V022,R3,U17,4,0,
V022,R3,U18,5,0,
V022,R3,U19,4,0,
V022,R3,U20,4,0,
V022,R4,U1,4,0,
V022,R4,U2,4,0,
V022,R4,U3,5,0,
V022,R4,U4,5,0,
V022,R4,U5,3,0,
V022,R4,U6,4,0,
V022,R4,U7,5,0,
V022,R4,U8,4,0,
V022,R4,U9,4,0,
V022,R4,U10,4,0,
V022,R4,U11,5,0,
V022,R4,U12,5,0,
V022,R4,U13,5,0,
V022,R4,U14,4,0,
V022,R4,U15,4,0,
V022,R4,U16,5,0,
V022,R4,U17,5,0,
V022,R4,U18,5,0,
V022,R4,U19,4,0,
V022,R4,U20,4,0,
V022,R5,U1,4,0,
V022,R5,U2,4,0,
V022,R5,U3,3,0,
V022,R5,U4,5,0,
V022,R5,U5,3,0,
V022,R5,U6,4,0,
V022,R5,U7,5,0,
V022,R5,U8,4,0,
V022,R5,U9,5,0,
V022,R5,U10,4,0,
V022,R5,U11,4,0,
V022,R5,U12,4,0,
V022,R5,U13,5,0,
V022,R5,U14,4,0,
V022,R5,U15,5,0,
V022,R5,U16,5,0,
V022,R5,U17,5,0,
V022,R5,U18,5,0,
V022,R5,U19,4,0,
V022,R5,U20,4,0,
V023,R1,U1,4,0,
V023,R1,U2,4,0,
V023,R1,U3,3,0,
V023,R1,U4,5,0,
V023,R1,U5,4,0,
V023,R1,U6,5,0,
V023,R1,U7,5,0,
V023,R1,U8,5,0,
V023,R1,U9,5,0,
V023,R1,U10,5,0,
V023,R1,U11,5,0,
V023,R1,U12,5,0,
V023,R1,U13,5,0,
V023,R1,U14,5,0,
V023,R1,U15,4,0,
V023,R1,U16,5,0,
V023,R1,U17,5,0,
V023,R1,U18,5,0,
V023,R1,U19,5,0,
V023,R1,U20,5,0,
V023,R2,U1,4,0,
V023,R2,U2,4,0,
V023,R2,U3,5,0,
V023,R2,U4,5,0,
V023,R2,U5,4,0,
V023,R2,U6,4,0,
V023,R2,U7,5,0,
V023,R2,U8,4,0,
V023,R2,U9,5,0,
V023,R2,U10,5,0,
V023,R2,U11,5,0,
V023,R2,U12,5,0,
V023,R2,U13,5,0,
V023,R2,U14,5,0,
V023,R2,U15,4,0,
V023,R2,U16,5,0,
V023,R2,U17,5,0,
V023,R2,U18,5,0,
V023,R2,U19,5,0,
V023,R2,U20,5,0,
V023,R3,U1,4,0,
V023,R3,U2,5,0,
V023,R3,U3,4,0,
V023,R3,U4,5,0,
V023,R3,U5,4,0,
V023,R3,U6,5,0,
V023,R3,U7,5,0,
V023,R3,U8,5,0,
V023,R3,U9,5,0,
V023,R3,U10,5,0,
V023,R3,U11,5,0,
V023,R3,U12,4,0,
V023,R3,U13,5,0,
V023,R3,U14,5,0,
V023,R3,U15,5,0,
V023,R3,U16,5,0,
V023,R3,U17,5,0,
V023,R3,U18,5,0,
V023,R3,U19,4,0,
V023,R3,U20,5,0,
V023,R4,U1,4,0,
V023,R4,U2,5,0,
V023,R4,U3,5,0,
V023,R4,U4,5,0,
V023,R4,U5,4,0,
V023,R4,U6,5,0,
V023,R4,U7,5,0,
V023,R4,U8,5,0,
V023,R4,U9,5,0,
V023,R4,U10,5,0,
V023,R4,U11,5,0,
V023,R4,U12,5,0,
V023,R4,U13,5,0,
V023,R4,U14,5,0,
V023,R4,U15,4,0,
V023,R4,U16,5,0,
V023,R4,U17,5,0,
V023,R4,U18,5,0,
V023,R4,U19,5,0,
V023,R4,U20,5,0,
V023,R5,U1,4,0,
V023,R5,U2,4,0,
V023,R5,U3,4,0,
V023,R5,U4,5,0,
V023,R5,U5,5,0,
V023,R5,U6,5,0,
V023,R5,U7,5,0,
V023,R5,U8,5,0,
V023,R5,U9,5,0,
V023,R5,U10,5,0,
V023,R5,U11,5,0,
V023,R5,U12,5,0,
V023,R5,U13,5,0,
V023,R5,U14,5,0,
V023,R5,U15,5,0,
V023,R5,U16,5,0,
V023,R5,U17,5,0,
V023,R5,U18,5,0,
V023,R5,U19,5,0,
V023,R5,U20,5,0,
V024,R1,U1,4,0,
V024,R1,U2,4,0,
V024,R1,U3,3,0,
V024,R1,U4,5,0,
V024,R1,U5,4,0,
V024,R1,U6,4,0,
V024,R1,U7,4,0,
V024,R1,U8,4,0,
V024,R1,U9,5,0,
V024,R1,U10,4,0,
V024,R1,U11,4,0,
V024,R1,U12,4,0,
V024,R1,U13,5,0,
V024,R1,U14,4,0,
V024,R1,U15,4,0,
V024,R1,U16,5,0,
V024,R1,U17,5,0,
V024,R1,U18,5,0,
V024,R1,U19,4,0,
V024,R1,U20,4,0,
V024,R2,U1,4,0,
V024,R2,U2,4,0,
V024,R2,U3,5,0,
V024,R2,U4,5,0,
V024,R2,U5,3,0,
V024,R2,U6,4,0,
V024,R2,U7,5,0,
V024,R2,U8,4,0,
V024,R2,U9,4,0,
V024,R2,U10,4,0,
V024,R2,U11,4,0,
V024,R2,U12,4,0,
V024,R2,U13,5,0,
V024,R2,U14,4,0,
V024,R2,U15,5,0,
V024,R2,U16,5,0,
V024,R2,U17,5,0,
V024,R2,U18,5,0,
V024,R2,U19,4,0,
V024,R2,U20,4,0,
V024,R3,U1,5,0,
V024,R3,U2,5,0,
V024,R3,U3,5,0,
V024,R3,U4,5,0,
V024,R3,U5,4,0,
V024,R3,U6,4,0,
V024,R3,U7,5,0,
V024,R3,U8,4,0,
V024,R3,U9,5,0,
V024,R3,U10,5,0,
V024,R3,U11,5,0,
V024,R3,U12,4,0,
V024,R3,U13,5,0,
V024,R3,U14,4,0,
V024,R3,U15,4,0,
V024,R3,U16,5,0,
V024,R3,U17,5,0,
V024,R3,U18,5,0,
V024,R3,U19,4,0,
V024,R3,U20,5,0,
V024,R4,U1,4,0,
V024,R4,U2,4,0,
V024,R4,U3,3,0,
V024,R4,U4,5,0,
V024,R4,U5,4,0,
V024,R4,U6,4,0,
V024,R4,U7,5,0,
V024,R4,U8,4,0,
V024,R4,U9,4,0,
V024,R4,U10,4,0,
V024,R4,U11,5,0,
V024,R4,U12,4,0,
V024,R4,U13,5,0,
V024,R4,U14,4,0,
V024,R4,U15,5,0,
V024,R4,U16,5,0,
V024,R4,U17,5,0,
V024,R4,U18,5,0,
V024,R4,U19,5,0,
V024,R4,U20,5,0,
V024,R5,U1,4,0,
V024,R5,U2,4,0,
V024,R5,U3,4,0,
V024,R5,U4,5,0,
V024,R5,U5,3,0,
V024,R5,U6,4,0,
V024,R5,U7,4,0,
V024,R5,U8,4,0,
V024,R5,U9,5,0,
V024,R5,U10,4,0,
V024,R5,U11,4,0,
V024,R5,U12,5,0,
V024,R5,U13,5,0,
V024,R5,U14,4,0,
V024,R5,U15,4,0,
V024,R5,U16,5,0,
V024,R5,U17,5,0,
V024,R5,U18,5,0,
V024,R5,U19,5,0,
V024,R5,U20,5,0,
V025,R1,U1,4,0,
V025,R1,U2,5,0,
V025,R1,U3,1,0,
V025,R1,U4,4,0,
V025,R1,U5,5,0,
V025,R1,U6,5,0,
V025,R1,U7,5,0,
V025,R1,U8,5,0,
V025,R1,U9,5,0,
V025,R1,U10,5,0,
V025,R1,U11,5,0,
V025,R1,U12,5,0,
V025,R1,U13,5,0,
V025,R1,U14,5,0,
V025,R1,U15,5,0,
V025,R1,U16,4,0,
V025,R1,U17,4,0,
V025,R1,U18,5,0,
V025,R1,U19,5,0,
V025,R1,U20,5,0,
V025,R2,U1,4,0,
V025,R2,U2,4,0,
V025,R2,U3,2,0,
V025,R2,U4,5,0,
V025,R2,U5,4,0,
V025,R2,U6,5,0,
V025,R2,U7,5,0,
V025,R2,U8,5,0,
V025,R2,U9,5,0,
V025,R2,U10,5,0,
V025,R2,U11,5,0,
V025,R2,U12,5,0,
V025,R2,U13,5,0,
V025,R2,U14,5,0,
V025,R2,U15,5,0,
V025,R2,U16,5,0,
V025,R2,U17,5,0,
V025,R2,U18,5,0,
V025,R2,U19,5,0,
V025,R2,U20,5,0,
V025,R3,U1,4,0,
V025,R3,U2,4,0,
V025,R3,U3,4,0,
V025,R3,U4,4,0,
V025,R3,U5,5,0,
V025,R3,U6,5,0,
V025,R3,U7,5,0,
V025,R3,U8,4,0,
V025,R3,U9,5,0,
V025,R3,U10,5,0,
V025,R3,U11,5,0,
V025,R3,U12,5,0,
V025,R3,U13,5,0,
V025,R3,U14,5,0,
V025,R3,U15,5,0,
V025,R3,U16,5,0,
V025,R3,U17,5,0,
V025,R3,U18,5,0,
V025,R3,U19,5,0,
V025,R3,U20,5,0,
V025,R4,U1,4,0,
V025,R4,U2,4,0,
V025,R4,U3,3,0,
V025,R4,U4,4,0,
V025,R4,U5,4,0,
V025,R4,U6,5,0,
V025,R4,U7,5,0,
V025,R4,U8,5,0,
V025,R4,U9,5,0,
V025,R4,U10,5,0,
V025,R4,U11,5,0,
V025,R4,U12,4,0,
V025,R4,U13,5,0,
V025,R4,U14,5,0,
V025,R4,U15,5,0,
V025,R4,U16,5,0,
V025,R4,U17,5,0,
V025,R4,U18,5,0,
V025,R4,U19,5,0,
V025,R4,U20,5,0,
V025,R5,U1,4,0,
V025,R5,U2,4,0,
V025,R5,U3,4,0,
V025,R5,U4,5,0,
V025,R5,U5,5,0,
V025,R5,U6,5,0,
V025,R5,U7,5,0,
V025,R5,U8,4,0,
V025,R5,U9,4,0,
V025,R5,U10,5,0,
V025,R5,U11,5,0,
V025,R5,U12,5,0,
V025,R5,U13,5,0,
V025,R5,U14,4,0,
V025,R5,U15,4,0,
V025,R5,U16,5,0,
V025,R5,U17,5,0,
V025,R5,U18,5,0,
V025,R5,U19,4,0,
V025,R5,U20,4,0,
V026,R1,U1,4,0,
V026,R1,U2,4,0,
V026,R1,U3,5,0,
V026,R1,U4,4,0,
V026,R1,U5,5,0,
V026,R1,U6,5,0,
V026,R1,U7,5,0,
V026,R1,U8,5,0,
V026,R1,U9,4,0,
V026,R1,U10,5,0,
V026,R1,U11,5,0,
V026,R1,U12,5,0,
V026,R1,U13,5,0,
V026,R1,U14,5,0,
V026,R1,U15,4,0,
V026,R1,U16,5,0,
V026,R1,U17,5,0,
V026,R1,U18,5,0,
V026,R1,U19,5,0,
V026,R1,U20,5,0,
V026,R2,U1,4,0,
V026,R2,U2,4,0,
V026,R2,U3,4,0,
V026,R2,U4,4,0,
V026,R2,U5,3,0,
V026,R2,U6,4,0,
V026,R2,U7,5,0,
V026,R2,U8,4,0,
V026,R2,U9,4,0,
V026,R2,U10,4,0,
V026,R2,U11,4,0,
V026,R2,U12,4,0,
V026,R2,U13,4,0,
V026,R2,U14,3,0,
V026,R2,U15,4,0,
V026,R2,U16,5,0,
V026,R2,U17,5,0,
V026,R2,U18,5,0,
V026,R2,U19,4,0,
V026,R2,U20,4,0,
V026,R3,U1,4,0,
V026,R3,U2,4,0,
V026,R3,U3,4,0,
V026,R3,U4,4,0,
V026,R3,U5,5,0,
V026,R3,U6,5,0,
V026,R3,U7,5,0,
V026,R3,U8,5,0,
V026,R3,U9,5,0,
V026,R3,U10,5,0,
V026,R3,U11,5,0,
V026,R3,U12,5,0,
V026,R3,U13,5,0,
V026,R3,U14,5,0,
V026,R3,U15,5,0,
V026,R3,U16,5,0,
V026,R3,U17,5,0,
V026,R3,U18,5,0,
V026,R3,U19,5,0,
V026,R3,U20,5,0,
V026,R4,U1,4,0,
V026,R4,U2,4,0,
V026,R4,U3,4,0,
V026,R4,U4,4,0,
V026,R4,U5,4,0,
V026,R4,U6,5,0,
V026,R4,U7,5,0,
V026,R4,U8,5,0,
V026,R4,U9,5,0,
V026,R4,U10,5,0,
V026,R4,U11,5,0,
V026,R4,U12,5,0,
V026,R4,U13,4,0,
V026,R4,U14,5,0,
V026,R4,U15,4,0,
V026,R4,U16,5,0,
V026,R4,U17,5,0,
V026,R4,U18,5,0,
V026,R4,U19,4,0,
V026,R4,U20,4,0,
V026,R5,U1,4,0,
V026,R5,U2,4,0,
V026,R5,U3,5,0,
V026,R5,U4,3,0,
V026,R5,U5,5,0,
V026,R5,U6,5,0,
V026,R5,U7,5,0,
V026,R5,U8,5,0,
V026,R5,U9,4,0,
V026,R5,U10,5,0,
V026,R5,U11,4,0,
V026,R5,U12,5,0,
V026,R5,U13,4,0,
V026,R5,U14,5,0,
V026,R5,U15,4,0,
V026,R5,U16,5,0,
V026,R5,U17,5,0,
V026,R5,U18,5,0,
V026,R5,U19,5,0,
V026,R5,U20,5,0,
V027,R1,U1,4,0,
V027,R1,U2,4,0,
V027,R1,U3,2,0,
V027,R1,U4,5,0,
V027,R1,U5,3,0,
V027,R1,U6,4,0,
V027,R1,U7,4,0,
V027,R1,U8,4,0,
V027,R1,U9,4,0,
V027,R1,U10,4,0,
V027,R1,U11,4,0,
V027,R1,U12,5,0,
V027,R1,U13,5,0,
V027,R1,U14,5,0,
V027,R1,U15,4,0,
V027,R1,U16,5,0,
V027,R1,U17,5,0,
V027,R1,U18,5,0,
V027,R1,U19,5,0,
V027,R1,U20,5,0,
V027,R2,U1,4,0,
V027,R2,U2,4,0,
V027,R2,U3,2,0,
V027,R2,U4,5,0,
V027,R2,U5,3,0,
V027,R2,U6,4,0,
V027,R2,U7,4,0,
V027,R2,U8,5,0,
V027,R2,U9,4,0,
V027,R2,U10,4,0,
V027,R2,U11,4,0,
V027,R2,U12,4,0,
V027,R2,U13,5,0,
V027,R2,U14,4,0,
V027,R2,U15,4,0,
V027,R2,U16,5,0,
V027,R2,U17,5,0,
V027,R2,U18,5,0,
V027,R2,U19,5,0,
V027,R2,U20,4,0,
V027,R3,U1,4,0,
V027,R3,U2,4,0,
V027,R3,U3,1,0,
V027,R3,U4,5,0,
V027,R3,U5,3,0,
V027,R3,U6,4,0,
V027,R3,U7,4,0,
V027,R3,U8,4,0,
V027,R3,U9,4,0,
V027,R3,U10,4,0,
V027,R3,U11,4,0,
V027,R3,U12,4,0,
V027,R3,U13,5,0,
V027,R3,U14,4,0,
V027,R3,U15,4,0,
V027,R3,U16,5,0,
V027,R3,U17,5,0,
V027,R3,U18,5,0,
V027,R3,U19,5,0,
V027,R3,U20,4,0,
V027,R4,U1,4,0,
V027,R4,U2,4,0,
V027,R4,U3,2,0,
V027,R4,U4,5,0,
V027,R4,U5,3,0,
V027,R4,U6,4,0,
V027,R4,U7,5,0,
V027,R4,U8,4,0,
V027,R4,U9,4,0,
V027,R4,U10,5,0,
V027,R4,U11,5,0,
V027,R4,U12,5,0,
V027,R4,U13,5,0,
V027,R4,U14,5,0,
V027,R4,U15,5,0,
V027,R4,U16,5,0,
V027,R4,U17,5,0,
V027,R4,U18,5,0,
V027,R4,U19,5,0,
V027,R4,U20,5,0,
V027,R5,U1,4,0,
V027,R5,U2,4,0,
V027,R5,U3,4,0,
V027,R5,U4,5,0,
V027,R5,U5,3,0,
V027,R5,U6,4,0,
V027,R5,U7,5,0,
V027,R5,U8,5,0,
V027,R5,U9,4,0,
V027,R5,U10,4,0,
V027,R5,U11,5,0,
V027,R5,U12,4,0,
V027,R5,U13,5,0,
V027,R5,U14,4,0,
V027,R5,U15,4,0,
V027,R5,U16,5,0,
V027,R5,U17,5,0,
V027,R5,U18,5,0,
V027,R5,U19,5,0,
V027,R5,U20,5,0,
V028,R1,U1,4,0,
V028,R1,U2,4,0,
V028,R1,U3,4,0,
V028,R1,U4,4,0,
V028,R1,U5,5,0,
V028,R1,U6,5,0,
V028,R1,U7,5,0,
V028,R1,U8,5,0,
V028,R1,U9,5,0,
V028,R1,U10,5,0,
V028,R1,U11,5,0,
V028,R1,U12,5,0,
V028,R1,U13,5,0,
V028,R1,U14,5,0,
V028,R1,U15,5,0,
V028,R1,U16,5,0,
V028,R1,U17,5,0,
V028,R1,U18,5,0,
V028,R1,U19,5,0,
V028,R1,U20,5,0,
V028,R2,U1,4,0,
V028,R2,U2,4,0,
V028,R2,U3,5,0,
V028,R2,U4,4,0,
V028,R2,U5,5,0,
V028,R2,U6,5,0,
V028,R2,U7,5,0,
V028,R2,U8,5,0,
V028,R2,U9,5,0,
V028,R2,U10,5,0,
V028,R2,U11,5,0,
V028,R2,U12,4,0,
V028,R2,U13,5,0,
V028,R2,U14,5,0,
V028,R2,U15,5,0,
V028,R2,U16,5,0,
V028,R2,U17,5,0,
V028,R2,U18,5,0,
V028,R2,U19,5,0,
V028,R2,U20,5,0,
V028,R3,U1,4,0,
V028,R3,U2,4,0,
V028,R3,U3,4,0,
V028,R3,U4,5,0,
V028,R3,U5,5,0,
V028,R3,U6,5,0,
V028,R3,U7,5,0,
V028,R3,U8,5,0,
V028,R3,U9,4,0,
V028,R3,U10,5,0,
V028,R3,U11,5,0,
V028,R3,U12,5,0,
V028,R3,U13,5,0,
V028,R3,U14,5,0,
V028,R3,U15,4,0,
V028,R3,U16,5,0,
V028,R3,U17,5,0,
V028,R3,U18,5,0,
V028,R3,U19,4,0,
V028,R3,U20,5,0,
V028,R4,U1,4,0,
V028,R4,U2,4,0,
V028,R4,U3,4,0,
V028,R4,U4,4,0,
V028,R4,U5,4,0,
V028,R4,U6,4,0,
V028,R4,U7,5,0,
V028,R4,U8,5,0,
V028,R4,U9,5,0,
V028,R4,U10,5,0,
V028,R4,U11,5,0,
V028,R4,U12,5,0,
V028,R4,U13,5,0,
V028,R4,U14,5,0,
V028,R4,U15,5,0,
V028,R4,U16,5,0,
V028,R4,U17,5,0,
V028,R4,U18,5,0,
V028,R4,U19,5,0,
V028,R4,U20,5,0,
V028,R5,U1,4,0,
V028,R5,U2,4,0,
V028,R5,U3,4,0,
V028,R5,U4,4,0,
V028,R5,U5,5,0,
V028,R5,U6,5,0,
V028,R5,U7,5,0,
V028,R5,U8,5,0,
V028,R5,U9,5,0,
V028,R5,U10,5,0,
V028,R5,U11,5,0,
V028,R5,U12,5,0,
V028,R5,U13,5,0,
V028,R5,U14,5,0,
V028,R5,U15,4,0,
V028,R5,U16,5,0,
V028,R5,U17,5,0,
V028,R5,U18,5,0,
V028,R5,U19,5,0,
V028,R5,U20,5,0,
V029,R1,U1,4,0,
V029,R1,U2,4,0,
V029,R1,U3,4,0,
V029,R1,U4,4,0,
V029,R1,U5,4,0,
V029,R1,U6,5,0,
V029,R1,U7,5,0,
V029,R1,U8,5,0,
V029,R1,U9,4,0,
V029,R1,U10,5,0,
V029,R1,U11,5,0,
V029,R1,U12,5,0,
V029,R1,U13,4,0,
V029,R1,U14,5,0,
V029,R1,U15,5,0,
V029,R1,U16,5,0,
V029,R1,U17,5,0,
V029,R1,U18,5,0,
V029,R1,U19,5,0,
V029,R1,U20,5,0,
V029,R2,U1,4,0,
V029,R2,U2,4,0,
V029,R2,U3,5,0,
V029,R2,U4,4,0,
V029,R2,U5,5,0,
V029,R2,U6,5,0,
V029,R2,U7,5,0,
V029,R2,U8,5,0,
V029,R2,U9,4,0,
V029,R2,U10,5,0,
V029,R2,U11,5,0,
V029,R2,U12,4,0,
V029,R2,U13,5,0,
V029,R2,U14,5,0,
V029,R2,U15,4,0,
V029,R2,U16,5,0,
V029,R2,U17,5,0,
V029,R2,U18,5,0,
V029,R2,U19,5,0,
V029,R2,U20,5,0,
V029,R3,U1,4,0,
V029,R3,U2,4,0,
V029,R3,U3,4,0,
V029,R3,U4,4,0,
V029,R3,U5,4,0,
V029,R3,U6,5,0,
V029,R3,U7,5,0,
V029,R3,U8,5,0,
V029,R3,U9,4,0,
V029,R3,U10,5,0,
V029,R3,U11,5,0,
V029,R3,U12,5,0,
V029,R3,U13,5,0,
V029,R3,U14,5,0,
V029,R3,U15,4,0,
V029,R3,U16,5,0,
V029,R3,U17,5,0,
V029,R3,U18,5,0,
V029,R3,U19,5,0,
V029,R3,U20,5,0,
V029,R4,U1,4,0,
V029,R4,U2,4,0,
V029,R4,U3,4,0,
V029,R4,U4,4,0,
V029,R4,U5,5,0,
V029,R4,U6,5,0,
V029,R4,U7,5,0,
V029,R4,U8,5,0,
V029,R4,U9,5,0,
V029,R4,U10,5,0,
V029,R4,U11,5,0,
V029,R4,U12,5,0,
V029,R4,U13,5,0,
V029,R4,U14,5,0,
V029,R4,U15,5,0,
V029,R4,U16,5,0,
V029,R4,U17,5,0,
V029,R4,U18,5,0,
V029,R4,U19,5,0,
V029,R4,U20,5,0,
V029,R5,U1,4,0,
V029,R5,U2,4,0,
V029,R5,U3,1,0,
V029,R5,U4,4,0,
V029,R5,U5,4,0,
V029,R5,U6,5,0,
V029,R5,U7,5,0,
V029,R5,U8,5,0,
V029,R5,U9,4,0,
V029,R5,U10,5,0,
V029,R5,U11,5,0,
V029,R5,U12,5,0,
V029,R5,U13,5,0,
V029,R5,U14,5,0,
V029,R5,U15,4,0,
V029,R5,U16,5,0,
V029,R5,U17,5,0,
V029,R5,U18,5,0,
V029,R5,U19,5,0,
V029,R5,U20,4,0,
V030,R1,U1,4,0,
V030,R1,U2,4,0,
V030,R1,U3,5,0,
V030,R1,U4,4,0,
V030,R1,U5,4,0,
V030,R1,U6,5,0,
V030,R1,U7,5,0,
V030,R1,U8,5,0,
V030,R1,U9,4,0,
V030,R1,U10,5,0,
V030,R1,U11,5,0,
V030,R1,U12,5,0,
V030,R1,U13,5,0,
V030,R1,U14,5,0,
V030,R1,U15,4,0,
V030,R1,U16,5,0,
V030,R1,U17,5,0,
V030,R1,U18,5,0,
V030,R1,U19,5,0,
V030,R1,U20,5,0,
V030,R2,U1,4,0,
V030,R2,U2,4,0,
V030,R2,U3,5,0,
V030,R2,U4,5,0,
V030,R2,U5,5,0,
V030,R2,U6,5,0,
V030,R2,U7,5,0,
V030,R2,U8,5,0,
V030,R2,U9,4,0,
V030,R2,U10,5,0,
V030,R2,U11,5,0,
V030,R2,U12,4,0,
V030,R2,U13,5,0,
V030,R2,U14,5,0,
V030,R2,U15,4,0,
V030,R2,U16,5,0,
V030,R2,U17,5,0,
V030,R2,U18,5,0,
V030,R2,U19,5,0,
V030,R2,U20,5,0,
V030,R3,U1,4,0,
V030,R3,U2,4,0,
V030,R3,U3,4,0,
V030,R3,U4,4,0,
V030,R3,U5,4,0,
V030,R3,U6,5,0,
V030,R3,U7,5,0,
V030,R3,U8,5,0,
V030,R3,U9,4,0,
V030,R3,U10,5,0,
V030,R3,U11,5,0,
V030,R3,U12,5,0,
V030,R3,U13,5,0,
V030,R3,U14,5,0,
V030,R3,U15,4,0,
V030,R3,U16,5,0,
V030,R3,U17,5,0,
V030,R3,U18,5,0,
V030,R3,U19,4,0,
V030,R3,U20,4,0,
V030,R4,U1,4,0,
V030,R4,U2,4,0,
V030,R4,U3,5,0,
V030,R4,U4,4,0,
V030,R4,U5,4,0,
V030,R4,U6,5,0,
V030,R4,U7,5,0,
V030,R4,U8,5,0,
V030,R4,U9,5,0,
V030,R4,U10,5,0,
V030,R4,U11,5,0,
V030,R4,U12,5,0,
V030,R4,U13,5,0,
V030,R4,U14,5,0,
V030,R4,U15,5,0,
V030,R4,U16,5,0,
V030,R4,U17,5,0,
V030,R4,U18,5,0,
V030,R4,U19,5,0,
V030,R4,U20,5,0,
V030,R5,U1,5,0,
V030,R5,U2,4,0,
V030,R5,U3,1,0,
V030,R5,U4,5,0,
V030,R5,U5,5,0,
V030,R5,U6,5,0,
V030,R5,U7,5,0,
V030,R5,U8,5,0,
V030,R5,U9,5,0,
V030,R5,U10,5,0,
V030,R5,U11,5,0,
